plate,mjd,fiberid,specobjid,bestobjid,elodiervfinal,teffadop,fehadop,loggadop,teffspec,fehspec,psfmag_u,psfmag_g,psfmag_r,psfmag_i,psfmag_z,psfmagErr_u,psfmagErr_g,psfmagErr_r,psfmagErr_i,psfmagErr_z,ra,dec,u,g,r,i,z,specobjid1,class,subclass,z1,plate1,mjd1,fiberid1,elodieBV,elodieTEff,elodieLogG,elodieFeH,elodieZ,elodieZErr
2858,54464,250,3217890728126474240,1237651271361101904,-32.6532,5571.365,-0.5905604,4.438963,5562.374,-0.4274873,19.57602,18.15655,17.68719,17.49513,17.44518,0.03050279,0.01653904,0.01180226,0.01146461,0.01980328,170.444798859549,65.7258807178395,19.55681,18.15003,17.66738,17.47259,17.42187,3217889079429457920,STAR,F9,-0.0001647882,2858,54498,244,0.692,5285,4.62,-0.71,-0.0001483724,5.770084E-06
2858,54498,247,3217889904063178752,1237651271361167394,-33.14384,6543.263,-1.891263,3.844722,6548.003,-1.86895,17.4254,16.56595,16.24969,16.22589,16.23968,0.0215416,0.01825384,0.03339865,0.01223528,0.0142636,171.05618053186,65.7837868159124,17.41982,16.54423,16.30318,16.24132,16.2366,3217889904063178752,STAR,A0,-0.0001821467,2858,54498,247,0,6500,4,-2,-0.0001349061,5.995157E-06
3122,54821,504,3515198128510836736,1237652901300338781,-99.7755,6192.928,-1.353241,3.814347,6205.575,-1.320619,19.50262,18.5858,18.29463,18.19076,18.11564,0.04343983,0.02198791,0.01663145,0.0148541,0.02713303,35.5074702378722,-8.20622298429737,19.50941,18.59365,18.2897,18.18267,18.11949,3515198128510836736,STAR,F5,-0.0003574656,3122,54821,504,0,6500,4,-1,-0.0003571654,1.315809E-05
3122,54821,505,3515198403388743680,1237652900763599069,-6.097488,5425.204,-1.484058,3.313209,5456.399,-1.463915,20.36133,19.12795,18.59996,18.44494,18.29038,0.05240372,0.02021416,0.01642411,0.01758648,0.03711285,35.8506558186552,-8.40572205625911,20.37328,19.12852,18.61224,18.44186,18.2989,3515198403388743680,STAR,G0,-6.411744E-05,3122,54821,505,0.526,5704,4.36,-0.74,-4.468921E-05,1.393727E-05
3122,54821,506,3515198678266650624,1237652900763533505,60.7106,4488.893,-0.4854217,4.28834,4509.894,-0.3360966,20.88721,18.39428,17.32028,16.93732,16.70415,0.07414615,0.0164786,0.01672035,0.02297168,0.02845359,35.7109130138002,-8.55505691622066,20.89972,18.40882,17.32121,16.92597,16.70886,3515198678266650624,STAR,K5,0.0001841175,3122,54821,506,1.069,4382,4.64,-0.28,0.0001781586,2.862795E-06
3122,54821,509,3515199502900371456,1237652901300338787,-81.18347,5557.582,-1.652705,4.314848,5563.342,-1.714249,20.12686,19.10457,18.64604,18.46716,18.39744,0.0528435,0.02277328,0.01732362,0.01572718,0.03185143,35.5124063035977,-8.15923166010275,20.13924,19.10237,18.64164,18.46391,18.40617,3515199502900371456,STAR,F2,-0.0002912394,3122,54821,509,0.536,5665,4.28,-0.99,-0.0002951491,1.404809E-05
3122,54821,516,3515201427045720064,1237652900763599034,-122.0783,5884.758,-0.8199247,4.231264,5926.054,-0.8193771,19.02039,17.97396,17.56828,17.38956,17.34408,0.02740495,0.01880881,0.01521507,0.0159636,0.02637864,35.8166671940617,-8.53225464779275,19.04033,17.94814,17.54541,17.38699,17.34328,3515201427045720064,STAR,F2,-0.0004313576,3122,54821,516,0.53,5873,4.37,-0.45,-0.0004315597,6.588454E-06
3122,54821,531,3515205550214324224,1237652901300338814,-58.64605,5649.876,-1.661001,2.891831,5672.202,-1.651808,20.12544,18.99031,18.55531,18.37231,18.31458,0.05321744,0.02253812,0.01717904,0.0154577,0.03085575,35.5298785853831,-8.02804929438796,20.14561,19.00605,18.55129,18.36405,18.31879,3515205550214324224,STAR,F5,-0.0002119472,3122,54821,531,0,6000,4,0,-0.0002199724,2.152722E-05
3122,54821,534,3515206374848045056,1237652901300469877,57.72648,5421.067,-2.203777,4.396187,5457.459,-2.270788,19.82635,18.72794,18.22265,18.01971,17.90036,0.03534886,0.02490982,0.0136768,0.01677878,0.02459655,35.7638020615633,-8.03715781703654,19.83513,18.73029,18.22843,18.0168,17.89708,3515206374848045056,STAR,F2,0.0001512234,3122,54821,534,0.621,5405,4.49,-1.7,0.0001682046,1.261572E-05
3122,54821,537,3515207199481765888,1237652901300404285,34.42108,4402.063,-0.9737233,4.244318,4466.605,-1.233964,20.84327,18.32286,17.21208,16.80241,16.60197,0.09133228,0.02083091,0.01248065,0.0134568,0.01592942,35.6856643767168,-7.99676185061672,20.90129,18.33362,17.22639,16.80931,16.59874,3515207199481765888,STAR,K5,9.488104E-05,3122,54821,537,1.069,4382,4.64,-0.28,9.046619E-05,3.578315E-06
3122,54821,542,3515208573871300608,1237652901300469812,-11.42978,5420.302,-0.5317315,4.344787,5450.782,-0.51151,18.7007,17.28967,16.71906,16.50995,16.26715,0.02168428,0.02410091,0.01259932,0.01550795,0.01738976,35.8544473081347,-8.11063369430399,18.69838,17.27254,16.72226,16.51119,16.26908,3515208573871300608,STAR,F9,-7.493308E-05,3122,54821,542,0.692,5285,4.62,-0.71,-6.247583E-05,2.832857E-06
3122,54821,543,3515208848749207552,1237652900763730063,33.44217,4687.753,-0.1792863,4.535286,4707.607,-0.1792863,20.26883,17.83569,16.88946,16.55541,16.39475,0.04871542,0.01825373,0.009483434,0.01510747,0.01519511,36.1288580985824,-8.4545595300576,20.27544,17.836,16.89095,16.56073,16.40442,3515208848749207552,STAR,K3,8.669813E-05,3122,54821,543,1.038,4528,4.251,0.07,8.72009E-05,3.518716E-06
3122,54821,545,3515209398505021440,1237652900763730072,56.43157,5466.095,-0.4336956,4.308115,5483.38,-0.4250508,19.17089,17.72388,17.17712,16.98221,16.87884,0.02599832,0.01820234,0.00963316,0.01525794,0.01661687,36.1441275585395,-8.44120993712946,19.17737,17.72333,17.17734,16.97939,16.88112,3515209398505021440,STAR,F9,0.000143955,3122,54821,545,0.717,5426,4.5,-0.04,0.0001638853,3.429761E-06
3122,54821,546,3515209673382928384,1237652900763664499,-12.80339,6328.368,-1.128246,4.050627,6356.128,-1.12486,19.72413,18.72826,18.45565,18.33713,18.3362,0.04025865,0.01885833,0.01447953,0.01939433,0.03238002,35.9454112228751,-8.39457960773716,19.72089,18.733,18.45219,18.33639,18.33928,3515209673382928384,STAR,F5,-5.622541E-05,3122,54821,546,0,6500,4,-1,-6.705768E-05,1.373556E-05
3122,54821,549,3515210498016649216,1237652900763664431,117.1285,6285.387,-1.475538,3.801538,6308.281,-1.463884,18.05381,17.04176,16.80073,16.6659,16.55655,0.02478469,0.01790597,0.01309178,0.01781753,0.01543372,36.0245769614999,-8.49648269765947,18.07582,17.03295,16.79943,16.67535,16.53139,3515210498016649216,STAR,F5,0.0003742873,3122,54821,549,0,6500,4,-1.5,0.0003663486,6.571304E-06
3122,54821,551,3515211047772463104,1237652900226793572,180.1403,5305.759,-1.165833,2.681253,5328.809,-1.179483,19.60911,18.26018,17.70197,17.44995,17.32962,0.03727202,0.02444537,0.02484861,0.02050584,0.01733579,36.0448309302799,-8.81580285684533,19.61695,18.26259,17.688,17.44955,17.32518,3515211047772463104,STAR,G2,0.0005640919,3122,54821,551,0.581,5506,3.8,-0.5,0.0005765331,7.661441E-06
3122,54821,552,3515211322650370048,1237652900763664508,-16.11668,6014.038,-2.523088,3.187279,6008.945,-1.946797,19.72958,18.75233,18.42603,18.31027,18.26347,0.03825697,0.01891641,0.01440676,0.01921294,0.03046523,35.9653512453277,-8.55086175504233,19.72535,18.75133,18.4325,18.30613,18.27831,3515211322650370048,STAR,F5,-6.586114E-05,3122,54821,552,0,6000,4,0,-7.810962E-05,1.771519E-05
3122,54821,553,3515211597528276992,1237652900763664401,-29.37901,5776.476,-0.5954898,3.86556,5786.911,-0.6047913,17.93417,16.70071,16.26006,16.10024,16.06704,0.02443955,0.01771271,0.01296753,0.01770664,0.01376953,35.9503796510036,-8.46500047094636,17.931,16.68595,16.25222,16.09308,16.05918,3515211597528276992,STAR,G2,-0.0001369834,3122,54821,553,0.572,5661,4.27,-0.37,-0.000122348,4.05654E-06
3122,54821,554,3515211872406183936,1237652900763729951,-15.40107,5880.981,-0.5054213,4.015682,5880.877,-0.4990787,17.5475,16.29991,15.84106,15.64673,15.60404,0.01589914,0.0178539,0.009195493,0.01494783,0.0141195,36.0744916190298,-8.54520244326186,17.55446,16.28821,15.84251,15.65813,15.60236,3515211872406183936,STAR,G2,-8.871128E-05,3122,54821,554,0.549,5890,4.41,-0.11,-7.572263E-05,3.464494E-06
3122,54821,556,3515212422161997824,1237652900763664490,-117.0073,4886.295,-2.141976,1.721276,5023.547,-2.100605,19.07447,17.47906,16.78927,16.48223,16.33238,0.03007515,0.01790833,0.01307283,0.01777011,0.01425245,35.9434807154259,-8.53120392857879,19.0697,17.47054,16.78902,16.47964,16.32482,3515212422161997824,STAR,G2,-0.000410717,3122,54821,556,0.953,4576,1.4,-1.71,-0.0004146444,5.467875E-06
3122,54821,559,3515213246795718656,1237652900763730050,58.33514,4808.118,-0.3658424,4.507499,4810.054,-0.328526,19.92557,17.89074,17.04274,16.74671,16.58483,0.03911413,0.01827977,0.009562807,0.01517056,0.01570999,36.0924412852831,-8.42404016935116,19.95051,17.88828,17.03878,16.74526,16.58169,3515213246795718656,STAR,K3,0.0001672482,3122,54821,559,0.95,4775,4.409,-0.12,0.0001702349,2.429443E-06
3122,54821,571,3515216545330601984,1237652901300600963,205.6133,6240.624,-1.122016,4.075518,6293.288,-1.146473,20.37884,19.35147,19.03021,18.91371,18.78196,0.05311123,0.02204914,0.01425944,0.01912032,0.039883,36.1011922006876,-8.01140713490877,20.40182,19.35069,19.02381,18.90898,18.78432,3515216545330601984,STAR,F5,0.0006403035,3122,54821,571,0,6000,4,-1.5,0.0006615018,1.90126E-05
3122,54821,573,3515217095086415872,1237652901300600920,77.06911,6935.895,-1.197596,3.803769,6974.152,-1.130139,18.99063,17.96757,17.80066,17.7716,17.78541,0.02872388,0.01998359,0.01124621,0.0151583,0.02140222,36.0244705526693,-8.02001704619327,18.99523,17.95694,17.80178,17.76763,17.78285,3515217095086415872,STAR,A0,0.0001729835,3122,54821,573,0,7000,4,-1.5,0.0002327247,9.749466E-06
2858,54464,253,3217891552760195072,1237651271361167394,-24.16248,6505.795,-1.799216,3.717158,6502.486,-1.847114,17.4254,16.56595,16.24969,16.22589,16.23968,0.0215416,0.01825384,0.03339865,0.01223528,0.0142636,171.05618053186,65.7837868159124,17.41982,16.54423,16.30318,16.24132,16.2366,3217889904063178752,STAR,A0,-0.0001821467,2858,54498,247,0,6500,4,-2,-0.0001349061,5.995157E-06
2858,54464,244,3217889078859032576,1237651271361167489,28.13323,5392.604,-0.4586032,4.24122,5336.398,-0.4979557,19.18197,17.70458,17.13891,16.95437,16.88099,0.02822999,0.01857527,0.03349741,0.01255085,0.01608483,171.062795325651,65.6547321443852,19.19678,17.71101,17.14126,16.95744,16.87909,3217891278452713472,STAR,F9,2.697338E-05,2858,54498,252,0.717,5426,4.5,-0.04,4.662085E-05,3.553122E-06
2858,54498,252,3217891278452713472,1237651271361167489,21.27658,5402.601,-0.3736032,4.349894,5349.208,-0.4258276,19.18197,17.70458,17.13891,16.95437,16.88099,0.02822999,0.01857527,0.03349741,0.01255085,0.01608483,171.062795325651,65.6547321443852,19.19678,17.71101,17.14126,16.95744,16.87909,3217891278452713472,STAR,F9,2.697338E-05,2858,54498,252,0.717,5426,4.5,-0.04,4.662085E-05,3.553122E-06
2858,54498,206,3217878634068994048,1237651271361232977,-182.6965,6587.818,-1.655752,3.763482,6567.004,-1.720922,18.77594,17.91291,17.68504,17.56818,17.56697,0.02449791,0.01423111,0.03141315,0.02047273,0.02338297,171.482448364186,65.7372832320998,18.78183,17.88873,17.68499,17.56698,17.567,3743762958455513088,STAR,A0,-0.0007512589,3325,54942,530,0,6500,4,-2,-0.0006522096,1.218806E-05
2858,54464,220,3217882481789265920,1237651271361232977,-174.5142,6551.081,-1.73273,3.571942,6528.44,-1.834341,18.77594,17.91291,17.68504,17.56818,17.56697,0.02449791,0.01423111,0.03141315,0.02047273,0.02338297,171.482448364186,65.7372832320998,18.78183,17.88873,17.68499,17.56698,17.567,3743762958455513088,STAR,A0,-0.0007512589,3325,54942,530,0,6500,4,-2,-0.0006522096,1.218806E-05
616,52442,294,693635197689686016,1237651249900093486,-163.5741,7748.134,-1.998287,4.425953,7786.323,-1.998287,17.39098,16.32088,16.30588,16.37853,16.45447,0.01420473,0.01463364,0.01513766,0.0133769,0.01786676,234.011447389745,53.4116385007807,17.39289,16.30226,16.31936,16.37888,16.45641,3860879089325940736,STAR,A0,-0.000856206,3429,54976,612,0,8500,4,-2,-0.0008415289,9.115887E-06
616,52374,302,693637395572090880,1237651249900093486,-247.2125,7806.55,-2.05136,4.076892,7871.229,-2.05136,17.39098,16.32088,16.30588,16.37853,16.45447,0.01420473,0.01463364,0.01513766,0.0133769,0.01786676,234.011447389745,53.4116385007807,17.39289,16.30226,16.31936,16.37888,16.45641,3860879089325940736,STAR,A0,-0.000856206,3429,54976,612,0,8500,4,-2,-0.0008415289,9.115887E-06
449,51900,355,505626671706040320,1237651192432754745,3.466583,6215.883,-1.430408,3.725669,6245.559,-1.206801,17.76717,16.84795,16.52312,16.39448,16.35642,0.02157771,0.02070616,0.01491201,0.01370713,0.01274557,132.745080782776,54.1852961869344,17.77212,16.82404,16.52854,16.39116,16.36939,5802939895296315392,STAR,F3/F5V (30743),4.370802E-05,5154,55864,188,1.474,3705,4.8,0.6,0,0
453,51915,402,510143190846695424,1237651252564852759,-240.6561,6194.578,-1.361822,4.086738,6205.451,-1.323996,18.80325,17.88809,17.57383,17.45905,17.44262,0.02297191,0.01401515,0.01549674,0.01676865,0.03026278,146.272569983453,60.4294266483522,18.82544,17.88948,17.57577,17.44579,17.43382,6435905113664278528,STAR,F2V (33256),-0.0008187333,5716,56684,950,1.474,3705,4.8,0.6,0,0
453,51915,525,510177000829249536,1237651252564983816,109.3899,6310.431,-1.622374,3.661969,6379.221,-1.453679,18.79671,17.92869,17.59314,17.48106,17.45467,0.02239343,0.03337158,0.01864982,0.01837104,0.03208669,146.661350866277,60.6282379803201,18.77965,17.88816,17.59315,17.47627,17.44614,6439172301225480192,STAR,F3/F5V (30743),0.000405664,5719,56014,548,1.474,3705,4.8,0.6,0,0
450,51908,197,506709141037803520,1237651251487768637,45.34476,6115.331,-1.462104,4.189035,6141.324,-1.412146,17.74118,16.85347,16.49814,16.37312,16.3269,0.01635259,0.02130144,0.01687971,0.01383718,0.02710417,136.000615464413,55.0338933721612,17.73352,16.80204,16.48478,16.37116,16.32391,6449354883779022848,STAR,F3/F5V (30743),8.65766E-05,5728,56334,728,1.502,3717,4.89,-0.2,0,0
450,51908,172,506702269090129920,1237651191359930457,-38.62702,6148.209,-1.709375,3.657882,6106.944,-1.708456,19.37675,18.48251,18.18943,18.07107,18.06929,0.0275691,0.01465184,0.01513855,0.01882941,0.0328506,136.404397648112,54.9691009780554,19.38863,18.47556,18.18977,18.07809,18.06851,6449366153773207552,STAR,F3/F5V (30743),-0.0002218195,5728,56334,769,1.474,3705,4.8,0.6,0,0
614,53437,593,691465603063506944,1237651252046856216,-133.7043,6016.399,-2.203875,4.003274,5997.933,-2.198882,17.89495,17.0308,16.70357,16.60131,16.55181,0.01633508,0.0213897,0.01555743,0.02125057,0.01726894,233.714352358112,55.6167054744507,17.88686,17.04261,16.71956,16.59069,16.55512,7552700235702882304,STAR,F3/F5V (30743),-0.0003975207,6708,56452,595,1.502,3717,4.89,-0.2,0,0
616,52442,574,693712163503630336,1237651252584251399,-89.19762,6282.89,-1.395342,4.052289,6304.083,-1.326902,17.27022,16.37071,16.04799,15.96863,15.90377,0.01993153,0.02150041,0.0179639,0.02209803,0.01759245,235.922803449235,55.2511438155133,17.25154,16.34165,16.04269,15.94818,15.915,7552789021266825216,STAR,F3/F5V (30743),-0.0003099862,6708,56452,918,1.474,3705,4.8,0.6,0,0
616,52374,585,693715186019756032,1237651252584251399,-104.6352,6258.603,-1.499913,4.127125,6308.488,-1.476119,17.27022,16.37071,16.04799,15.96863,15.90377,0.01993153,0.02150041,0.0179639,0.02209803,0.01759245,235.922803449235,55.2511438155133,17.25154,16.34165,16.04269,15.94818,15.915,7552789021266825216,STAR,F3/F5V (30743),-0.0003099862,6708,56452,918,1.474,3705,4.8,0.6,0,0
616,52374,416,693668731653482496,1237651250973376676,-94.4577,6582.396,-2.579601,3.816169,6482.664,-2.579601,16.54197,16.73099,17.0278,17.21064,17.29141,0.0241095,0.01456288,0.01774971,0.01678006,0.03187094,233.546229247501,54.562599198218,16.54308,16.72395,17.01596,17.18654,17.29306,7559540022577483776,STAR,B3V (29763),-0.0002356006,6714,56447,902,1.474,3705,4.8,0.6,0,0
616,52442,426,693671481573402624,1237651250973376676,-76.15718,6392.754,-2.52337,3.983426,6360.445,-2.52337,16.54197,16.73099,17.0278,17.21064,17.29141,0.0241095,0.01456288,0.01774971,0.01678006,0.03187094,233.546229247501,54.562599198218,16.54308,16.72395,17.01596,17.18654,17.29306,7559540022577483776,STAR,B3V (29763),-0.0002356006,6714,56447,902,1.474,3705,4.8,0.6,0,0
450,51908,587,506816343421511680,1237651190823649294,-133.5863,6186.339,-1.151379,3.956946,6196.147,-1.162483,17.71487,16.72744,16.4145,16.28108,16.24634,0.01662921,0.0164425,0.01256775,0.01279606,0.01917108,138.625722301634,55.5930095859262,17.70688,16.70817,16.40409,16.28489,16.24894,8191163558962417664,STAR,F3/F5V (30743),-0.0004216148,7275,57093,879,1.474,3705,4.8,0.6,0,0
451,51908,283,507858680444643328,1237651190823649294,-130.3584,6192.722,-1.083736,3.899426,6207.219,-1.02252,17.71487,16.72744,16.4145,16.28108,16.24634,0.01662921,0.0164425,0.01256775,0.01279606,0.01917108,138.625722301634,55.5930095859262,17.70688,16.70817,16.40409,16.28489,16.24894,8191163558962417664,STAR,F3/F5V (30743),-0.0004216148,7275,57093,879,1.474,3705,4.8,0.6,0,0
450,51908,605,506821291223836672,1237651250951749822,67.31848,6195.309,-1.323994,3.981606,6215.306,-1.262012,18.69407,17.75688,17.44152,17.29742,17.27401,0.01724688,0.01356441,0.01273876,0.01387108,0.02568295,139.011210679432,56.0715616608142,18.67873,17.73986,17.40932,17.2956,17.25081,8191170430910091264,STAR,F3/F5V (30743),0.0002931763,7275,57093,904,1.474,3705,4.8,0.6,0,0
3122,54821,578,3515218469475950592,1237652901300600923,16.24369,4925.804,-0.4935857,4.549696,5003.156,-0.4935857,18.01299,16.14003,15.39353,15.08756,14.90676,0.02422977,0.01950194,0.01031752,0.01397868,0.01314432,36.0421735845305,-8.07927225511848,18.0103,16.12782,15.39274,15.08221,14.90897,3515218469475950592,STAR,K1,3.989764E-05,3122,54821,578,0.871,4955,4.47,-0.23,2.983293E-05,1.685066E-06
3122,54821,580,3515219019231764480,1237652901300535465,-116.8828,7506.666,-0.755456,3.868262,7494.458,-0.9868714,20.80632,19.68894,19.66601,19.71772,19.78935,0.06850705,0.02897501,0.01930289,0.02736719,0.09235626,35.908426999773,-8.00554995453516,20.82076,19.68595,19.66571,19.72107,19.79933,3515219019231764480,STAR,A0,-0.0004343482,3122,54821,580,0,8500,4,-0.5,-0.0004142292,3.057097E-05
3122,54821,581,3515219294109671424,1237652900763795551,-46.63867,6386.151,-1.765574,3.859148,6417.467,-1.701773,19.49354,18.53917,18.27305,18.16741,18.21309,0.03101902,0.01648357,0.01469224,0.01778458,0.03299118,36.2376826537261,-8.49406611148478,19.48991,18.53956,18.26667,18.15808,18.19994,3515219294109671424,STAR,A0,-0.0002353805,3122,54821,581,0,6500,4,-1.5,-0.00017992,1.304075E-05
3122,54821,583,3515219843865485312,1237652900763795582,-11.77539,5630.09,-0.6875836,4.3606,5649.416,-0.6869629,19.86071,18.55863,18.06613,17.90158,17.77964,0.03797463,0.01651234,0.01442163,0.0173851,0.02752662,36.2968525020243,-8.42409901766282,19.86265,18.55745,18.05919,17.8908,17.79144,3515219843865485312,STAR,F9,-7.281416E-05,3122,54821,583,0.6,5630,4.5,-0.45,-6.362866E-05,6.631671E-06
3122,54821,585,3515220393621299200,1237652900763729990,181.0936,5809.022,-1.852121,4.340006,5861.396,-1.853308,18.77399,17.77987,17.35114,17.16404,17.13279,0.0217446,0.01830372,0.01013702,0.01585405,0.01909687,36.1682152220289,-8.53920350409829,18.80744,17.78705,17.36492,17.20432,17.14702,3515220393621299200,STAR,F5,0.0005624518,3122,54821,585,0,6000,4,-1.5,0.0005797129,8.822843E-06
3122,54821,587,3515220943377113088,1237652900763795596,-127.9318,6160.608,-1.452677,3.391743,6248.501,-1.389222,20.3623,19.26209,18.95481,18.85099,18.76577,0.05200852,0.01802669,0.01626249,0.01994236,0.04582168,36.3121663999902,-8.51834251721919,20.3843,19.26079,18.95711,18.84503,18.78038,3515220943377113088,STAR,F5,-0.0004466919,3122,54821,587,0,6000,4,-1.5,-0.0004510848,1.87341E-05
3122,54821,588,3515221218255020032,1237652900763795549,33.11387,5372.66,-0.7619021,4.513852,5383.206,-0.7641203,19.59423,18.18104,17.61957,17.41143,17.2987,0.03282757,0.01603029,0.01402269,0.01689064,0.02402666,36.2261432889416,-8.41084297372577,19.58231,18.18771,17.62168,17.41091,17.29782,3515221218255020032,STAR,F9,7.639459E-05,3122,54821,588,0.692,5285,4.62,-0.71,8.610581E-05,4.644511E-06
3122,54821,589,3515221493132926976,1237652900763861114,56.96331,5022.766,-1.482147,4.75027,5048.713,-1.478962,19.28772,17.82788,17.1617,16.89061,16.72929,0.04883858,0.01846758,0.01578514,0.01675298,0.02164917,36.3951393633932,-8.54909781807905,19.293,17.81729,17.1556,16.8708,16.72421,3515221493132926976,STAR,F9,0.0001598509,3122,54821,589,0.754,5047,4.59,-1.34,0.000165659,3.952917E-06
3122,54821,591,3515222042888740864,1237652900763795575,37.76688,4996.142,-0.9502656,4.525215,5000.189,-1.012857,19.76093,18.1523,17.47327,17.17447,17.01814,0.03581735,0.01608119,0.01393053,0.01673871,0.0227941,36.2946362066338,-8.53569704208395,19.77249,18.1398,17.44218,17.15206,16.99197,3515222042888740864,STAR,K1,0.0001098638,3122,54821,591,0.811,5059,4.45,-0.16,0.0001016266,4.643772E-06
